,Filename,L,h,c,Combined h*c
0,testImages/recolour/colourisations/CLPA.png,0.9698370403736288,0.9023691372582574,0.9153769333164486,0.8385217558506762
1,testImages/recolour/colourisations/CLPB.png,0.9597848768098417,0.9439974626164208,0.9624904888061327,0.9129376499082472
2,testImages/recolour/colourisations/CLPC.png,0.9386480252717933,0.9560626544539842,0.9583102498417857,0.9286616109868865
3,testImages/recolour/colourisations/CLPD.png,0.9188817408046761,0.9352951869480888,0.9396513506131994,0.886793461295659
4,testImages/recolour/colourisations/L2stripes.png,0.8248041126409504,0.48458193320192267,0.2076190757640627,0.115837335043985
5,testImages/recolour/colourisations/psGreyL.png,0.9643263582287473,0.4989217892220274,0.03349953894471069,0.006405717920913118
